station_id,longitude,latitude,time,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,AirTemperature,DewPoint,SeaTemperature,RelativeHumidity,QC_Flag
,degrees_east,degrees_north,UTC,mb,degrees_true,kn,kn,m,s,degrees_true,m,degree_C,degree_C,degree_C,percent,
M1,-11.2,53.1266,2001-03-02T08:00:00Z,1000.2,150.0,7.98,13.6,NaN,NaN,NaN,NaN,4.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T09:00:00Z,1000.2,150.0,7.98,15.6,NaN,NaN,NaN,NaN,4.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-02T10:00:00Z,1000.2,140.0,8.95,13.6,NaN,NaN,NaN,NaN,4.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T12:00:00Z,1000.2,150.0,8.95,15.6,NaN,NaN,NaN,NaN,4.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T13:00:00Z,999.6,140.0,9.92,13.6,NaN,NaN,NaN,NaN,4.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T14:00:00Z,999.2,150.0,9.92,15.6,NaN,NaN,NaN,NaN,4.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T16:00:00Z,998.8,130.0,7.0,13.6,NaN,NaN,NaN,NaN,4.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T17:00:00Z,998.8,120.0,6.03,11.7,1.4,7.0,NaN,NaN,4.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T18:00:00Z,998.6,130.0,5.06,11.7,1.3,7.0,NaN,NaN,4.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T19:00:00Z,998.4,140.0,7.0,9.7,1.4,7.0,NaN,NaN,4.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T20:00:00Z,998.2,160.0,6.03,13.6,1.4,7.0,NaN,NaN,4.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T21:00:00Z,998.0,190.0,6.03,9.7,1.4,7.0,NaN,NaN,4.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T22:00:00Z,998.2,190.0,6.03,9.7,1.3,7.0,NaN,NaN,4.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-02T23:00:00Z,998.2,210.0,5.06,9.7,1.2,7.0,NaN,NaN,5.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T00:00:00Z,997.8,220.0,4.09,9.7,1.3,8.0,NaN,NaN,5.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T01:00:00Z,997.6,230.0,5.06,7.8,1.3,8.0,NaN,NaN,5.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T02:00:00Z,997.6,240.0,6.03,9.7,1.3,8.0,NaN,NaN,5.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T03:00:00Z,997.4,240.0,6.03,9.7,1.3,8.0,NaN,NaN,5.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T05:00:00Z,996.6,310.0,6.03,21.4,1.3,6.0,NaN,NaN,4.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T06:00:00Z,996.2,180.0,2.92,17.5,1.3,7.0,NaN,NaN,4.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T08:00:00Z,996.2,80.0,4.09,17.5,1.2,7.0,NaN,NaN,3.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T09:00:00Z,996.2,250.0,8.95,13.6,1.3,7.0,NaN,NaN,4.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T10:00:00Z,996.2,220.0,8.95,13.6,1.2,7.0,NaN,NaN,3.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T11:00:00Z,996.0,230.0,7.0,13.6,1.3,7.0,NaN,NaN,4.5,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T12:00:00Z,996.2,NaN,NaN,15.6,1.2,7.0,NaN,NaN,4.4,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T13:00:00Z,996.0,280.0,8.95,13.6,1.2,7.0,NaN,NaN,4.8,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T14:00:00Z,995.2,240.0,6.03,11.7,1.2,6.0,NaN,NaN,5.4,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T15:00:00Z,995.2,240.0,6.03,9.7,1.3,7.0,NaN,NaN,5.3,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T16:00:00Z,995.0,240.0,6.03,9.7,1.2,7.0,NaN,NaN,5.6,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T17:00:00Z,994.8,250.0,7.98,13.6,1.2,7.0,NaN,NaN,5.7,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T18:00:00Z,994.8,260.0,6.03,11.7,1.2,7.0,NaN,NaN,5.8,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T19:00:00Z,995.2,270.0,7.0,9.7,1.1,6.0,NaN,NaN,5.7,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T20:00:00Z,995.0,290.0,7.98,13.6,1.2,6.0,NaN,NaN,5.1,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-03T21:00:00Z,994.8,270.0,2.92,9.7,1.3,6.0,NaN,NaN,5.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T22:00:00Z,995.0,250.0,6.03,9.7,1.2,6.0,NaN,NaN,5.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-03T23:00:00Z,994.6,210.0,7.98,11.7,1.2,7.0,NaN,NaN,5.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T00:00:00Z,994.6,250.0,14.98,19.5,1.2,6.0,NaN,NaN,5.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T01:00:00Z,994.4,230.0,8.95,21.4,1.2,6.0,NaN,NaN,6.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T02:00:00Z,994.2,240.0,15.95,19.5,1.2,6.0,NaN,NaN,5.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T03:00:00Z,994.0,220.0,13.04,17.5,1.3,6.0,NaN,NaN,6.0,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-04T04:00:00Z,993.6,250.0,15.95,21.4,1.3,6.0,NaN,NaN,6.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T05:00:00Z,993.6,220.0,15.95,19.5,1.3,6.0,NaN,NaN,6.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T06:00:00Z,993.6,230.0,13.04,19.5,1.4,6.0,NaN,NaN,6.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T07:00:00Z,993.6,220.0,14.01,19.5,1.3,6.0,NaN,NaN,7.1,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-04T08:00:00Z,993.8,210.0,14.01,19.5,1.4,6.0,NaN,NaN,7.2,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-04T09:00:00Z,994.0,210.0,15.95,23.3,1.5,6.0,NaN,NaN,7.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T10:00:00Z,994.0,200.0,13.04,23.3,1.5,6.0,NaN,NaN,7.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T11:00:00Z,994.2,220.0,19.07,23.3,1.6,6.0,NaN,NaN,7.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T12:00:00Z,994.6,220.0,18.09,27.2,1.7,6.0,NaN,NaN,7.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T13:00:00Z,995.0,220.0,14.01,29.2,1.7,6.0,NaN,NaN,7.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T14:00:00Z,995.0,220.0,13.04,31.1,1.7,6.0,NaN,NaN,7.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T15:00:00Z,995.2,230.0,20.04,33.1,1.8,6.0,NaN,NaN,7.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T16:00:00Z,995.4,230.0,21.98,27.2,1.6,6.0,NaN,NaN,8.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T19:00:00Z,997.2,220.0,18.09,25.3,1.8,6.0,NaN,NaN,8.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T20:00:00Z,997.8,220.0,21.98,27.2,2.0,6.0,NaN,NaN,8.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T21:00:00Z,998.2,230.0,18.09,27.2,1.9,6.0,NaN,NaN,8.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T22:00:00Z,999.2,220.0,16.93,25.3,2.0,6.0,NaN,NaN,8.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-04T23:00:00Z,999.8,210.0,18.09,27.2,2.4,7.0,NaN,NaN,8.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T01:00:00Z,1000.6,220.0,19.07,27.2,2.4,7.0,NaN,NaN,9.2,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-05T02:00:00Z,1001.4,220.0,20.04,29.2,2.5,7.0,NaN,NaN,8.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T03:00:00Z,1002.4,220.0,22.96,31.1,2.6,7.0,NaN,NaN,7.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T04:00:00Z,1002.4,210.0,12.06,31.1,2.4,7.0,NaN,NaN,8.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T05:00:00Z,1003.2,200.0,19.07,29.2,2.5,7.0,NaN,NaN,9.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T06:00:00Z,1003.8,200.0,20.04,29.2,2.6,7.0,NaN,NaN,9.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T07:00:00Z,1004.4,200.0,18.09,29.2,2.5,7.0,NaN,NaN,9.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T08:00:00Z,1004.8,190.0,16.93,23.3,2.4,7.0,NaN,NaN,9.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T09:00:00Z,1005.4,190.0,18.09,25.3,2.4,7.0,NaN,NaN,9.3,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-05T10:00:00Z,1006.2,180.0,21.98,29.2,2.4,7.0,NaN,NaN,8.6,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-05T12:00:00Z,1007.0,170.0,22.96,33.1,2.5,7.0,NaN,NaN,8.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T13:00:00Z,1007.0,170.0,22.96,33.1,2.5,7.0,NaN,NaN,8.3,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T14:00:00Z,1006.8,170.0,21.98,31.1,2.5,7.0,NaN,NaN,8.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T16:00:00Z,1005.8,160.0,21.01,29.2,NaN,7.0,NaN,NaN,8.7,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-05T17:00:00Z,1005.4,140.0,15.95,25.3,2.6,8.0,NaN,NaN,8.9,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-05T18:00:00Z,1005.4,150.0,16.93,25.3,2.6,8.0,NaN,NaN,9.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-05T19:00:00Z,1005.6,140.0,14.98,21.4,2.7,8.0,NaN,NaN,NaN,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-05T20:00:00Z,1005.0,130.0,21.01,27.2,2.8,7.0,NaN,NaN,8.6,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-05T21:00:00Z,1004.4,130.0,22.96,31.1,2.7,7.0,NaN,NaN,8.1,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-05T22:00:00Z,1003.4,120.0,25.1,35.0,3.0,7.0,NaN,NaN,7.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-05T23:00:00Z,1003.0,130.0,28.99,38.9,2.9,7.0,NaN,NaN,7.4,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-06T00:00:00Z,1002.2,130.0,27.04,37.0,2.9,7.0,NaN,NaN,7.8,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-06T01:00:00Z,1001.8,130.0,26.07,38.9,3.2,7.0,NaN,NaN,8.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-06T02:00:00Z,1000.2,130.0,27.04,37.0,3.2,7.0,NaN,NaN,8.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-06T03:00:00Z,999.8,130.0,27.04,37.0,3.0,7.0,NaN,NaN,8.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-06T05:00:00Z,997.6,130.0,26.07,38.9,2.9,7.0,NaN,NaN,9.1,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-06T06:00:00Z,997.2,120.0,23.93,33.1,2.9,7.0,NaN,NaN,9.0,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T07:00:00Z,996.6,120.0,22.96,33.1,2.7,7.0,NaN,NaN,9.2,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T08:00:00Z,995.6,120.0,25.1,33.1,3.0,8.0,NaN,NaN,9.3,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T09:00:00Z,995.2,120.0,27.04,35.0,2.6,7.0,NaN,NaN,9.6,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T10:00:00Z,994.8,120.0,28.99,38.9,2.9,7.0,NaN,NaN,9.5,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T11:00:00Z,993.0,120.0,30.93,40.9,2.9,7.0,NaN,NaN,9.0,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-06T12:00:00Z,991.0,110.0,28.02,38.9,3.0,7.0,NaN,NaN,8.9,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T13:00:00Z,988.0,110.0,30.93,42.8,3.0,7.0,NaN,NaN,9.1,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T14:00:00Z,984.8,110.0,35.99,48.6,3.3,7.0,NaN,NaN,8.8,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T15:00:00Z,981.8,110.0,35.99,50.6,3.5,7.0,NaN,NaN,8.4,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T16:00:00Z,NaN,110.0,37.94,50.6,3.5,8.0,NaN,NaN,9.1,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T17:00:00Z,978.0,120.0,36.96,54.5,3.8,8.0,NaN,NaN,9.1,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T19:00:00Z,976.6,140.0,27.04,38.9,3.5,8.0,NaN,NaN,10.2,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T20:00:00Z,976.6,150.0,27.04,35.0,3.5,7.0,NaN,NaN,11.0,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T21:00:00Z,NaN,150.0,28.99,40.9,3.4,7.0,NaN,NaN,10.4,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T22:00:00Z,974.6,150.0,35.02,48.6,3.6,7.0,NaN,NaN,10.7,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-06T23:00:00Z,973.0,150.0,36.96,50.6,4.0,8.0,NaN,NaN,11.0,NaN,8.9,NaN,1.0
M1,-11.2,53.1266,2001-03-07T00:00:00Z,972.6,170.0,38.91,54.5,4.2,8.0,NaN,NaN,9.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-07T01:00:00Z,975.6,210.0,37.94,54.5,4.5,9.0,NaN,NaN,9.4,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-07T02:00:00Z,978.8,210.0,37.94,52.5,5.1,9.0,NaN,NaN,9.5,NaN,9.0,NaN,1.0
M1,-11.2,53.1266,2001-03-07T03:00:00Z,NaN,210.0,35.99,52.5,5.6,10.0,NaN,NaN,9.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T04:00:00Z,982.6,210.0,29.96,48.6,6.1,10.0,NaN,NaN,9.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T05:00:00Z,984.2,210.0,28.02,46.7,5.8,10.0,NaN,NaN,8.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T06:00:00Z,986.0,210.0,25.1,37.0,5.2,10.0,NaN,NaN,9.7,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T07:00:00Z,987.0,210.0,26.07,35.0,5.5,10.0,NaN,NaN,10.2,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T08:00:00Z,988.4,200.0,22.96,46.7,5.3,10.0,NaN,NaN,9.7,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T09:00:00Z,988.8,190.0,20.04,31.1,4.9,10.0,NaN,NaN,10.2,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T10:00:00Z,989.0,180.0,21.98,31.1,4.4,10.0,NaN,NaN,10.2,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T11:00:00Z,989.4,180.0,23.93,33.1,5.0,10.0,NaN,NaN,10.1,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T12:00:00Z,989.4,170.0,21.98,31.1,4.7,9.0,NaN,NaN,10.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T13:00:00Z,988.4,170.0,22.96,35.0,5.0,11.0,NaN,NaN,9.7,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T14:00:00Z,988.0,170.0,26.07,35.0,5.3,10.0,NaN,NaN,9.7,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T15:00:00Z,987.4,170.0,21.98,37.0,4.7,9.0,NaN,NaN,9.4,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T16:00:00Z,986.4,170.0,22.96,35.0,4.4,9.0,NaN,NaN,9.2,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T17:00:00Z,985.8,170.0,23.93,33.1,4.3,9.0,NaN,NaN,9.3,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T18:00:00Z,985.4,170.0,27.04,35.0,4.6,9.0,NaN,NaN,9.2,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-07T19:00:00Z,985.2,170.0,27.04,37.0,4.3,9.0,NaN,NaN,9.6,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T20:00:00Z,985.0,170.0,26.07,38.9,4.2,8.0,NaN,NaN,9.5,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T21:00:00Z,984.0,170.0,27.04,38.9,3.8,8.0,NaN,NaN,9.9,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T22:00:00Z,984.2,170.0,27.04,40.9,4.0,9.0,NaN,NaN,10.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-07T23:00:00Z,983.6,170.0,29.96,40.9,4.1,8.0,NaN,NaN,10.0,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-08T00:00:00Z,983.4,180.0,28.99,40.9,4.4,9.0,NaN,NaN,10.1,NaN,9.1,NaN,1.0
M1,-11.2,53.1266,2001-03-08T01:00:00Z,983.0,180.0,28.02,38.9,4.4,8.0,NaN,NaN,10.0,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-08T02:00:00Z,982.8,180.0,26.07,38.9,4.6,10.0,NaN,NaN,9.5,NaN,9.2,NaN,1.0
M1,-11.2,53.1266,2001-03-08T03:00:00Z,982.2,180.0,27.04,37.0,4.1,8.0,NaN,NaN,9.5,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T04:00:00Z,980.8,170.0,27.04,37.0,4.8,NaN,NaN,NaN,9.8,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T05:00:00Z,980.6,170.0,28.02,38.9,4.8,9.0,NaN,NaN,9.8,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T06:00:00Z,980.8,180.0,25.1,38.9,4.7,10.0,NaN,NaN,9.9,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T07:00:00Z,980.8,180.0,26.07,33.1,4.8,10.0,NaN,NaN,10.0,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T08:00:00Z,980.6,180.0,26.07,NaN,4.6,9.0,NaN,NaN,9.6,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T09:00:00Z,980.4,180.0,26.07,37.0,4.1,9.0,NaN,NaN,9.6,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T10:00:00Z,981.2,180.0,23.93,35.0,4.9,10.0,NaN,NaN,9.6,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T11:00:00Z,981.2,190.0,14.01,29.2,4.2,NaN,NaN,NaN,10.0,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T12:00:00Z,982.2,270.0,16.93,25.3,4.6,10.0,NaN,NaN,9.9,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T13:00:00Z,983.2,260.0,15.95,25.3,4.1,9.0,NaN,NaN,10.1,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T14:00:00Z,984.0,250.0,14.01,23.3,4.2,9.0,NaN,NaN,10.1,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T15:00:00Z,984.4,240.0,16.93,23.3,4.3,10.0,NaN,NaN,10.3,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T16:00:00Z,985.4,250.0,15.95,21.4,3.8,9.0,NaN,NaN,10.4,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T17:00:00Z,986.2,260.0,14.01,23.3,3.5,10.0,NaN,NaN,10.4,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T18:00:00Z,987.0,250.0,14.98,23.3,3.5,9.0,NaN,NaN,10.4,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T19:00:00Z,987.8,250.0,16.93,21.4,3.5,9.0,NaN,NaN,10.4,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T20:00:00Z,989.0,250.0,15.95,21.4,3.3,9.0,NaN,NaN,10.4,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-08T21:00:00Z,989.4,250.0,15.95,21.4,3.7,9.0,NaN,NaN,10.4,NaN,9.4,NaN,1.0
M1,-11.2,53.1266,2001-03-08T22:00:00Z,990.2,260.0,14.01,25.3,3.6,10.0,NaN,NaN,10.3,NaN,9.4,NaN,1.0
M1,-11.2,53.1266,2001-03-08T23:00:00Z,990.2,260.0,14.01,25.3,3.4,9.0,NaN,NaN,10.0,NaN,9.4,NaN,1.0
M1,-11.2,53.1266,2001-03-09T00:00:00Z,990.6,260.0,14.98,21.4,3.3,9.0,NaN,NaN,10.2,NaN,9.3,NaN,1.0
M1,-11.2,53.1266,2001-03-09T01:00:00Z,990.6,260.0,15.95,23.3,3.3,9.0,NaN,NaN,9.9,NaN,9.5,NaN,1.0
M1,-11.2,53.1266,2001-03-09T02:00:00Z,991.0,250.0,14.98,25.3,3.4,8.0,NaN,NaN,9.9,NaN,9.6,NaN,1.0
M1,-11.2,53.1266,2001-03-09T03:00:00Z,991.0,260.0,16.93,25.3,3.2,9.0,NaN,NaN,9.9,NaN,9.7,NaN,1.0
M1,-11.2,53.1266,2001-03-09T04:00:00Z,991.0,260.0,13.04,25.3,3.7,9.0,NaN,NaN,9.8,NaN,9.7,NaN,1.0
M1,-11.2,53.1266,2001-03-09T05:00:00Z,991.4,240.0,13.04,19.5,3.4,9.0,NaN,NaN,10.1,NaN,9.7,NaN,1.0
M1,-11.2,53.1266,2001-03-09T06:00:00Z,991.4,240.0,9.92,15.6,3.1,8.0,NaN,NaN,9.9,NaN,9.7,NaN,1.0
M1,-11.2,53.1266,2001-03-09T07:00:00Z,991.4,240.0,11.09,23.3,3.0,8.0,NaN,NaN,9.2,NaN,9.6,NaN,1.0
M1,-11.2,53.1266,2001-03-09T08:00:00Z,991.4,220.0,14.01,19.5,3.2,9.0,NaN,NaN,9.9,NaN,9.6,NaN,1.0
M1,-11.2,53.1266,2001-03-09T09:00:00Z,991.2,220.0,12.06,19.5,NaN,9.0,NaN,NaN,9.7,NaN,9.5,NaN,1.0
M1,-11.2,53.1266,2001-03-09T10:00:00Z,990.4,190.0,13.04,19.5,2.8,9.0,NaN,NaN,9.9,NaN,9.5,NaN,1.0
M1,-11.2,53.1266,2001-03-09T11:00:00Z,990.6,180.0,14.01,19.5,2.7,8.0,NaN,NaN,9.6,NaN,9.5,NaN,1.0
M1,-11.2,53.1266,2001-03-09T12:00:00Z,988.8,180.0,19.07,27.2,2.8,8.0,NaN,NaN,9.8,NaN,9.5,NaN,1.0
M1,-11.2,53.1266,2001-03-09T13:00:00Z,989.0,210.0,14.98,25.3,3.0,8.0,NaN,NaN,10.4,NaN,9.5,NaN,1.0
M1,-11.2,53.1266,2001-03-09T14:00:00Z,989.0,220.0,14.98,21.4,2.8,8.0,NaN,NaN,10.6,NaN,9.6,NaN,1.0
M1,-11.2,53.1266,2001-03-09T15:00:00Z,988.4,270.0,13.04,NaN,2.5,8.0,NaN,NaN,NaN,NaN,9.6,NaN,1.0
M1,-11.2,53.1266,2001-03-09T16:00:00Z,988.4,220.0,14.98,19.5,2.5,7.0,NaN,NaN,10.6,NaN,9.6,NaN,1.0
M1,-11.2,53.1266,2001-03-09T17:00:00Z,988.0,220.0,14.01,19.5,2.5,7.0,NaN,NaN,10.6,NaN,9.7,NaN,1.0
M1,-11.2,53.1266,2001-03-09T18:00:00Z,988.0,210.0,14.01,19.5,2.4,7.0,NaN,NaN,10.6,NaN,9.7,NaN,1.0
M1,-11.2,53.1266,2001-03-09T19:00:00Z,987.8,NaN,NaN,NaN,2.3,7.0,NaN,NaN,10.5,NaN,9.7,NaN,1.0
M1,-11.2,53.1266,2001-03-09T20:00:00Z,987.4,210.0,14.01,19.5,2.2,7.0,NaN,NaN,10.7,NaN,9.7,NaN,1.0
M1,-11.2,53.1266,2001-03-09T21:00:00Z,987.8,220.0,14.01,19.5,2.6,8.0,NaN,NaN,10.7,NaN,9.7,NaN,1.0
M1,-11.2,53.1266,2001-03-09T22:00:00Z,987.8,210.0,14.01,19.5,2.4,7.0,NaN,NaN,10.5,NaN,9.7,NaN,1.0
